,timestamp_utc,datetime,Air Temperature,Atmospheric Pressure,Battery Percent,Battery Voltage,Logger Temperature,Max Precip Rate,Precipitation,Reference Pressure,Saturation Extract EC 5 cm,Saturation Extract EC 20 cm,Saturation Extract EC 40 cm,Sensor Output,Soil Temperature 5 cm,Soil Temperature 20 cm,Soil Temperature 40 cm,VPD,Vapor Pressure,Water Content 5 cm,Water Content 20 cm,Water Content 40 cm,Storage 50 cm,Vapor Pressure Deficit
3220,1636869600.0,2021-11-14 00:00:00,7.3,96.52,100,8446,6.9,0.0,0.0,96.45,0.997,0.418,1.063,0,7.2,9.1,10.6,0.31,0.711,0.326,0.246,0.295,140.8,0.3116847750674277
3221,1636873200.0,2021-11-14 01:00:00,6.3,96.62,100,8423,6.1,0.0,0.0,96.55,0.997,0.419,1.063,0,7.2,9.1,10.6,0.19,0.762,0.326,0.245,0.294,140.39999999999998,0.1927098805994151
3222,1636876800.0,2021-11-14 02:00:00,6.0,96.65,100,8416,5.5,12.0,2.4,96.57,0.987,0.416,1.062,0,7.2,9.1,10.6,0.09,0.844,0.33,0.245,0.294,140.8,0.0911094033937339
3223,1636880400.0,2021-11-14 03:00:00,5.9,96.67,100,8409,5.3,0.0,0.0,96.58,0.978,0.417,1.062,0,7.2,9.0,10.6,0.07,0.863,0.339,0.245,0.294,141.7,0.065655184057023
3224,1636884000.0,2021-11-14 04:00:00,6.2,96.68,100,8401,5.4,0.0,0.0,96.6,0.984,0.418,1.063,0,7.3,9.0,10.5,0.08,0.865,0.339,0.246,0.294,141.9,0.0831365444533236
3225,1636887600.0,2021-11-14 05:00:00,6.3,96.72,100,8397,5.6,0.0,0.0,96.64,0.991,0.416,1.063,0,7.3,9.0,10.5,0.11,0.849,0.338,0.246,0.294,141.8,0.1057098805994152
3226,1636891200.0,2021-11-14 06:00:00,5.8,96.79,100,8387,5.1,0.0,0.0,96.69,0.992,0.416,1.061,0,7.3,9.0,10.5,0.11,0.8130000000000001,0.337,0.247,0.294,141.89999999999998,0.1092402573680746
3227,1636894800.0,2021-11-14 07:00:00,5.5,96.82,100,8381,4.8,0.0,0.0,96.73,0.994,0.416,1.061,0,7.3,9.0,10.5,0.12,0.779,0.337,0.248,0.293,141.9,0.1242291874152726
3228,1636898400.0,2021-11-14 08:00:00,5.2,96.85,100,8374,4.6,0.0,0.0,96.76,0.995,0.417,1.063,0,7.2,9.0,10.5,0.11,0.77,0.336,0.248,0.294,142.0,0.114564423081917
3229,1636902000.0,2021-11-14 09:00:00,5.7,96.9,100,8380,5.1,0.0,0.0,96.82,0.996,0.417,1.063,0,7.2,9.0,10.5,0.14,0.772,0.336,0.249,0.294,142.2,0.1438644183128885
3230,1636905600.0,2021-11-14 10:00:00,7.3,96.91,100,8442,7.3,0.0,0.0,96.84,0.996,0.416,1.063,0,7.3,9.0,10.5,0.26,0.769,0.336,0.249,0.294,142.2,0.2536847750674277
3231,1636909200.0,2021-11-14 11:00:00,9.1,96.92,100,8516,10.2,0.0,0.0,96.87,0.991,0.416,1.065,0,7.6,9.0,10.5,0.41,0.745,0.336,0.249,0.294,142.2,0.4108393550367973
3232,1636912800.0,2021-11-14 12:00:00,10.6,96.88,100,8572,12.4,0.0,0.0,96.85,0.986,0.415,1.063,0,8.1,9.0,10.5,0.56,0.715,0.335,0.249,0.294,142.1,0.563215906569439
3233,1636916400.0,2021-11-14 13:00:00,11.6,96.81,100,8585,13.5,0.0,0.0,96.78,0.986,0.416,1.063,0,8.8,9.1,10.4,0.6900000000000001,0.682,0.334,0.249,0.294,142.0,0.6839958455711462
3234,1636920000.0,2021-11-14 14:00:00,12.4,96.74,100,8606,14.0,0.0,0.0,96.71,0.984,0.416,1.063,0,9.5,9.2,10.4,0.79,0.643,0.333,0.249,0.294,141.89999999999998,0.7969889496967868
3235,1636923600.0,2021-11-14 15:00:00,13.1,96.68,100,8655,14.9,0.0,0.0,96.66,0.987,0.417,1.065,0,9.9,9.4,10.4,0.9,0.609,0.331,0.249,0.294,141.7,0.8985965447621003
3236,1636927200.0,2021-11-14 16:00:00,13.5,96.67,100,8627,15.6,0.0,0.0,96.65,0.99,0.416,1.065,0,10.2,9.6,10.5,0.96,0.588,0.331,0.249,0.294,141.7,0.9594672427794578
3237,1636930800.0,2021-11-14 17:00:00,12.2,96.62,100,8591,12.6,0.0,0.0,96.59,0.991,0.416,1.065,0,10.2,9.8,10.5,0.84,0.577,0.33,0.248,0.294,141.39999999999998,0.8441682209835757
3238,1636934400.0,2021-11-14 18:00:00,10.2,96.61,100,8569,9.6,0.0,0.0,96.57,0.998,0.416,1.067,0,10.1,10.0,10.6,0.67,0.5760000000000001,0.33,0.248,0.294,141.39999999999998,0.6685171553891613
3239,1636938000.0,2021-11-14 19:00:00,8.7,96.59,100,8548,8.1,0.0,0.0,96.54,1.001,0.417,1.067,0,9.8,10.1,10.6,0.52,0.604,0.33,0.248,0.294,141.39999999999998,0.5209994953126073
3240,1636941600.0,2021-11-14 20:00:00,8.0,96.58,100,8534,7.4,0.0,0.0,96.51,1.003,0.418,1.069,0,9.5,10.2,10.7,0.47,0.61,0.33,0.247,0.294,141.2,0.4627688258811263
3241,1636945200.0,2021-11-14 21:00:00,7.5,96.57,100,8520,6.6,0.0,0.0,96.49,1.004,0.417,1.067,0,9.2,10.2,10.7,0.46,0.577,0.33,0.247,0.294,141.2,0.4597799276460743
3242,1636948800.0,2021-11-14 22:00:00,7.7,96.54,100,8509,6.6,0.0,0.0,96.46,1.005,0.417,1.064,0,8.9,10.2,10.8,0.49,0.556,0.33,0.247,0.294,141.2,0.4950458572223333
3243,1636952400.0,2021-11-14 23:00:00,7.9,96.48,100,8499,7.0,0.0,0.0,96.41,1.004,0.417,1.065,0,8.7,10.2,10.8,0.5,0.5700000000000001,0.329,0.247,0.293,140.89999999999998,0.4954843299074718
3244,1636956000.0,2021-11-15 00:00:00,8.4,96.35,100,8491,7.4,0.0,0.0,96.28,1.001,0.417,1.065,0,8.4,10.1,10.8,0.52,0.585,0.329,0.247,0.293,140.89999999999998,0.5173471119888076
3245,1636959600.0,2021-11-15 01:00:00,8.8,96.29,100,8468,8.2,0.0,0.0,96.23,1.0,0.418,1.062,0,8.2,10.1,10.9,0.54,0.591,0.329,0.246,0.293,140.7,0.5416407811431279
3246,1636963200.0,2021-11-15 02:00:00,8.6,96.23,100,8458,8.0,0.0,0.0,96.16,0.997,0.416,1.063,0,8.1,10.0,10.9,0.52,0.6000000000000001,0.329,0.246,0.293,140.7,0.5174036087713534
3247,1636966800.0,2021-11-15 03:00:00,8.8,96.18,100,8452,8.1,0.0,0.0,96.1,0.994,0.417,1.063,0,8.0,9.9,10.9,0.51,0.62,0.328,0.246,0.293,140.6,0.5126407811431278
3248,1636970400.0,2021-11-15 04:00:00,8.9,96.11,100,8444,8.3,0.0,0.0,96.03,0.993,0.417,1.068,0,7.9,9.8,10.9,0.51,0.635,0.328,0.246,0.293,140.6,0.5053276978496268
3249,1636974000.0,2021-11-15 05:00:00,8.5,96.08,100,8434,7.9,0.0,0.0,96.0,0.991,0.418,1.076,0,7.9,9.8,10.9,0.45,0.652,0.328,0.246,0.293,140.6,0.457852890889037
3250,1636977600.0,2021-11-15 06:00:00,8.3,96.06,100,8426,7.7,0.0,0.0,95.98,0.99,0.417,1.086,0,7.8,9.7,10.8,0.43,0.664,0.328,0.246,0.293,140.6,0.4308860433443903
3251,1636981200.0,2021-11-15 07:00:00,8.6,96.1,100,8416,7.8,0.0,0.0,96.02,0.993,0.415,1.084,0,7.7,9.7,10.8,0.46,0.664,0.327,0.245,0.292,140.1,0.4534036087713534
3252,1636984800.0,2021-11-15 08:00:00,8.7,96.13,100,8407,8.0,0.0,0.0,96.06,0.992,0.414,1.077,0,7.7,9.6,10.8,0.47,0.661,0.327,0.245,0.292,140.1,0.4639994953126072
3253,1636988400.0,2021-11-15 09:00:00,9.9,96.2,100,8415,9.7,0.0,0.0,96.15,0.992,0.414,1.075,0,7.7,9.6,10.8,0.55,0.67,0.327,0.245,0.292,140.1,0.549758201825509
3254,1636992000.0,2021-11-15 10:00:00,11.6,96.2,100,8459,12.1,0.0,0.0,96.17,0.99,0.416,1.078,0,7.8,9.5,10.8,0.68,0.6930000000000001,0.327,0.245,0.292,140.1,0.6729958455711462
3255,1636995600.0,2021-11-15 11:00:00,14.1,96.2,100,8523,15.3,0.0,0.0,96.19,0.99,0.416,1.076,0,8.2,9.5,10.8,0.89,0.72,0.326,0.245,0.292,140.0,0.8890084391753954
3256,1636999200.0,2021-11-15 12:00:00,16.9,96.21,100,8570,18.8,0.0,0.0,96.18,0.987,0.415,1.075,0,8.8,9.5,10.7,1.17,0.757,0.325,0.245,0.292,139.9,1.168483602466027
3257,1637002800.0,2021-11-15 13:00:00,18.8,96.15,100,8614,21.0,0.0,0.0,96.12,0.984,0.414,1.075,0,9.5,9.6,10.7,1.38,0.784,0.324,0.244,0.292,139.6,1.3861248415136294
3258,1637006400.0,2021-11-15 14:00:00,20.8,96.11,100,8619,23.3,0.0,0.0,96.08,0.983,0.414,1.073,0,10.3,9.7,10.7,1.62,0.833,0.323,0.244,0.291,139.29999999999998,1.6236163260716172
3259,1637010000.0,2021-11-15 15:00:00,21.8,96.09,100,8595,24.2,0.0,0.0,96.06,0.985,0.414,1.076,0,11.0,9.9,10.7,1.76,0.859,0.322,0.244,0.291,139.2,1.7528719061836695
3260,1637013600.0,2021-11-15 16:00:00,21.4,96.1,100,8564,22.9,0.0,0.0,96.09,0.988,0.414,1.074,0,11.4,10.1,10.7,1.6800000000000002,0.87,0.321,0.244,0.291,139.1,1.678770598472057
3261,1637017200.0,2021-11-15 17:00:00,20.8,96.11,100,8539,21.7,0.0,0.0,96.09,0.991,0.414,1.074,0,11.6,10.4,10.7,1.57,0.89,0.32,0.243,0.291,138.79999999999998,1.566616326071617
3262,1637020800.0,2021-11-15 18:00:00,18.5,96.12,100,8505,18.2,0.0,0.0,96.11,0.997,0.414,1.074,0,11.6,10.6,10.8,1.25,0.874,0.32,0.243,0.291,138.79999999999998,1.2557773032821604
3263,1637024400.0,2021-11-15 19:00:00,17.0,96.14,100,8485,16.2,0.0,0.0,96.13,0.998,0.414,1.077,0,11.4,10.8,10.8,1.04,0.897,0.32,0.243,0.291,138.79999999999998,1.0407293518704448
3264,1637028000.0,2021-11-15 20:00:00,15.4,96.15,100,8469,14.6,0.0,0.0,96.14,1.004,0.414,1.077,0,11.2,10.9,10.9,0.81,0.931,0.32,0.242,0.29,138.4,0.8187618068909832
3265,1637031600.0,2021-11-15 21:00:00,15.2,96.16,100,8455,14.5,0.0,0.0,96.15,1.007,0.417,1.077,0,11.0,11.0,11.0,0.79,0.934,0.32,0.242,0.29,138.4,0.793428862466867
3266,1637035200.0,2021-11-15 22:00:00,13.6,96.11,100,8440,13.1,0.0,0.0,96.1,1.004,0.416,1.075,0,10.9,11.0,11.1,0.62,0.935,0.32,0.242,0.29,138.4,0.622578341061305
3267,1637038800.0,2021-11-15 23:00:00,13.4,96.07,100,8429,12.6,0.0,0.0,96.05,1.002,0.415,1.08,0,10.7,11.0,11.1,0.61,0.92,0.32,0.242,0.29,138.4,0.617413793359947
3268,1637042400.0,2021-11-16 00:00:00,12.7,96.03,100,8417,12.2,0.0,0.0,96.01,1.005,0.415,1.08,0,10.5,11.0,11.2,0.56,0.915,0.319,0.242,0.29,138.29999999999998,0.5536304419364881
3269,1637046000.0,2021-11-16 01:00:00,12.9,96.01,100,8396,12.0,0.0,0.0,95.99,1.004,0.417,1.083,0,10.4,11.0,11.2,0.5700000000000001,0.913,0.319,0.241,0.289,137.89999999999998,0.5750015210641748
3270,1637049600.0,2021-11-16 02:00:00,11.9,95.97,100,8387,11.4,0.0,0.0,95.94,1.002,0.416,1.08,0,10.2,11.0,11.3,0.49,0.905,0.319,0.241,0.289,137.89999999999998,0.4883421778648424
3271,1637053200.0,2021-11-16 03:00:00,11.3,95.91,100,8380,10.6,0.0,0.0,95.87,1.005,0.415,1.08,0,10.1,11.0,11.3,0.42,0.916,0.319,0.241,0.289,137.89999999999998,0.4231221593998479
3272,1637056800.0,2021-11-16 04:00:00,11.4,95.84,100,8371,10.6,0.0,0.0,95.81,1.004,0.415,1.083,0,10.0,11.0,11.3,0.42,0.927,0.319,0.241,0.289,137.89999999999998,0.4210279711634872
3273,1637060400.0,2021-11-16 05:00:00,11.3,95.79,100,8365,10.4,0.0,0.0,95.76,1.004,0.416,1.086,0,9.8,10.9,11.3,0.43,0.913,0.319,0.241,0.289,137.89999999999998,0.4261221593998479
3274,1637064000.0,2021-11-16 06:00:00,10.9,95.76,100,8358,10.2,0.0,0.0,95.73,1.005,0.416,1.089,0,9.7,10.9,11.3,0.4,0.906,0.319,0.241,0.289,137.89999999999998,0.3980137525909687
3275,1637067600.0,2021-11-16 07:00:00,10.7,95.71,100,8352,10.0,0.0,0.0,95.68,1.007,0.416,1.089,0,9.6,10.9,11.3,0.37,0.913,0.319,0.241,0.289,137.89999999999998,0.3737648881638444
3276,1637071200.0,2021-11-16 08:00:00,11.1,95.68,100,8342,10.4,0.0,0.0,95.64,1.006,0.416,1.089,0,9.6,10.8,11.3,0.37,0.947,0.319,0.24,0.289,137.7,0.3744654993101305
3277,1637074800.0,2021-11-16 09:00:00,12.6,95.65,100,8351,12.0,0.0,0.0,95.61,1.004,0.416,1.087,0,9.5,10.8,11.3,0.45,1.016,0.319,0.24,0.288,137.5,0.4430281988655031
3278,1637078400.0,2021-11-16 10:00:00,15.5,95.59,100,8382,15.2,0.0,0.0,95.56,1.001,0.417,1.085,0,9.7,10.7,11.3,0.67,1.087,0.319,0.24,0.288,137.5,0.6740228981200931
3279,1637082000.0,2021-11-16 11:00:00,17.4,95.53,100,8412,17.7,0.0,0.0,95.5,0.995,0.417,1.083,0,10.1,10.7,11.3,0.85,1.143,0.319,0.24,0.288,137.5,0.8443971889021356
3280,1637085600.0,2021-11-16 12:00:00,20.4,95.45,100,8449,21.1,0.0,0.0,95.41,0.992,0.417,1.084,0,10.7,10.7,11.3,1.21,1.181,0.318,0.24,0.288,137.39999999999998,1.2158104104453793
3281,1637089200.0,2021-11-16 13:00:00,21.3,95.33,100,8459,22.2,0.0,0.0,95.29,0.991,0.414,1.084,0,11.3,10.8,11.3,1.31,1.222,0.317,0.24,0.288,137.3,1.3112049812438211
3282,1637092800.0,2021-11-16 14:00:00,21.8,95.24,100,8444,22.5,0.0,0.0,95.21,0.988,0.414,1.084,0,12.0,10.9,11.3,1.29,1.322,0.317,0.24,0.288,137.3,1.2898719061836696
3283,1637096400.0,2021-11-16 15:00:00,22.3,95.18,100,8453,22.9,0.0,0.0,95.15,0.994,0.416,1.082,0,12.4,11.0,11.3,1.25,1.446,0.316,0.239,0.287,136.8,1.2466645530366385
3284,1637100000.0,2021-11-16 16:00:00,21.4,95.13,100,8428,22.1,0.0,0.0,95.1,0.994,0.416,1.077,0,12.8,11.2,11.4,1.12,1.428,0.315,0.239,0.287,136.7,1.120770598472057
3285,1637103600.0,2021-11-16 17:00:00,19.4,95.12,100,8406,19.7,0.0,0.0,95.09,0.997,0.416,1.075,0,13.0,11.4,11.4,0.93,1.312,0.315,0.239,0.287,136.7,0.9408310020993628
3286,1637107200.0,2021-11-16 18:00:00,17.4,95.14,100,8387,17.4,0.0,0.0,95.11,1.003,0.416,1.075,0,12.9,11.6,11.5,0.68,1.307,0.314,0.239,0.287,136.6,0.6803971889021356
3287,1637110800.0,2021-11-16 19:00:00,16.8,95.16,100,8376,16.3,0.0,0.0,95.15,1.0,0.416,1.078,0,12.7,11.8,11.5,0.58,1.331,0.314,0.239,0.287,136.6,0.5823056945091221
3288,1637114400.0,2021-11-16 20:00:00,16.6,95.13,100,8364,16.0,0.0,0.0,95.12,1.003,0.416,1.08,0,12.6,11.9,11.6,0.54,1.358,0.314,0.239,0.287,136.6,0.5311521276415279
3289,1637118000.0,2021-11-16 21:00:00,16.1,95.17,100,8355,15.6,0.0,0.0,95.14,1.006,0.416,1.085,0,12.4,12.0,11.6,0.44,1.391,0.314,0.238,0.287,136.4,0.4389332444264928
3290,1637121600.0,2021-11-16 22:00:00,16.2,95.22,100,8345,15.3,0.0,0.0,95.18,1.009,0.416,1.086,0,12.3,12.0,11.7,0.44,1.396,0.314,0.238,0.286,136.2,0.4456451304177931
3291,1637125200.0,2021-11-16 23:00:00,16.3,95.24,100,8336,15.5,0.0,0.0,95.21,1.007,0.416,1.088,0,12.2,12.0,11.8,0.47,1.382,0.314,0.238,0.286,136.2,0.4714226492057392
3292,1637128800.0,2021-11-17 00:00:00,14.6,95.33,100,8326,13.9,0.0,0.0,95.3,1.008,0.417,1.086,0,12.1,12.1,11.8,0.32,1.339,0.314,0.238,0.286,136.2,0.3229223807933985
3293,1637132400.0,2021-11-17 01:00:00,12.3,95.42,100,8304,12.3,0.0,0.0,95.38,1.006,0.418,1.088,0,12.0,12.1,11.9,0.17,1.267,0.314,0.238,0.286,136.2,0.1635514044122081
3294,1637136000.0,2021-11-17 02:00:00,11.3,95.56,100,8299,11.3,0.0,0.0,95.53,1.007,0.418,1.086,0,11.8,12.1,11.9,0.31,1.028,0.314,0.238,0.286,136.2,0.3111221593998479
3295,1637139600.0,2021-11-17 03:00:00,10.6,95.69,100,8289,10.4,0.0,0.0,95.66,1.006,0.42,1.086,0,11.6,12.1,12.0,0.7000000000000001,0.5750000000000001,0.314,0.238,0.286,136.2,0.7032159065694389
3296,1637143200.0,2021-11-17 04:00:00,10.0,95.83,100,8283,9.8,0.0,0.0,95.78,1.012,0.42,1.089,0,11.2,12.0,12.0,0.73,0.503,0.314,0.237,0.286,136.0,0.7249626193393784
3297,1637146800.0,2021-11-17 05:00:00,8.8,95.97,100,8277,8.7,0.0,0.0,95.91,1.012,0.418,1.092,0,10.8,12.0,12.0,0.5700000000000001,0.561,0.314,0.237,0.285,135.79999999999998,0.5716407811431278
3298,1637150400.0,2021-11-17 06:00:00,8.1,96.1,100,8270,7.8,0.0,0.0,96.04,1.011,0.418,1.092,0,10.5,11.9,12.0,0.46,0.618,0.313,0.237,0.285,135.7,0.4620971266534045
3299,1637154000.0,2021-11-17 07:00:00,7.7,96.25,100,8261,7.4,0.0,0.0,96.18,1.015,0.419,1.09,0,10.2,11.8,12.0,0.48,0.5750000000000001,0.313,0.237,0.285,135.7,0.4760458572223333
3300,1637157600.0,2021-11-17 08:00:00,7.4,96.42,100,8260,7.0,0.0,0.0,96.35,1.017,0.42,1.09,0,9.9,11.7,12.0,0.54,0.485,0.313,0.237,0.285,135.7,0.5447111140367921
3301,1637161200.0,2021-11-17 09:00:00,7.3,96.61,100,8262,7.0,0.0,0.0,96.54,1.018,0.419,1.088,0,9.6,11.6,12.0,0.61,0.417,0.313,0.237,0.285,135.7,0.6056847750674277
3302,1637164800.0,2021-11-17 10:00:00,7.7,96.74,100,8267,7.6,0.0,0.0,96.68,1.017,0.419,1.091,0,9.5,11.5,12.0,0.67,0.38,0.313,0.237,0.285,135.7,0.6710458572223333
3303,1637168400.0,2021-11-17 11:00:00,8.2,96.83,100,8309,8.3,0.0,0.0,96.78,1.013,0.419,1.089,0,9.5,11.4,12.0,0.72,0.372,0.313,0.237,0.285,135.7,0.715469457177191
3304,1637172000.0,2021-11-17 12:00:00,9.6,96.83,100,8415,10.4,0.0,0.0,96.8,1.014,0.419,1.089,0,9.6,11.3,12.0,0.84,0.353,0.312,0.237,0.284,135.39999999999998,0.8424334347937761
3305,1637175600.0,2021-11-17 13:00:00,10.4,96.8,100,8470,12.1,0.0,0.0,96.78,1.011,0.419,1.09,0,9.8,11.2,11.9,0.95,0.306,0.312,0.237,0.284,135.39999999999998,0.9552675930342168
3306,1637179200.0,2021-11-17 14:00:00,10.3,96.83,100,8542,12.4,0.0,0.0,96.81,1.008,0.42,1.09,0,10.2,11.1,11.9,0.94,0.312,0.311,0.237,0.284,135.3,0.9408677634951672
3307,1637182800.0,2021-11-17 15:00:00,9.7,96.87,100,8562,11.5,0.0,0.0,96.85,1.005,0.42,1.091,0,10.6,11.1,11.9,0.87,0.328,0.311,0.237,0.284,135.3,0.8754938513584403
3308,1637186400.0,2021-11-17 16:00:00,8.9,96.95,100,8532,10.0,0.0,0.0,96.92,1.008,0.42,1.089,0,10.7,11.2,11.8,0.8300000000000001,0.312,0.311,0.236,0.284,135.1,0.8283276978496268
3309,1637190000.0,2021-11-17 17:00:00,8.3,97.04,100,8510,8.4,0.0,0.0,97.01,1.011,0.42,1.089,0,10.6,11.3,11.8,0.77,0.324,0.31,0.236,0.284,135.0,0.7708860433443903
3310,1637193600.0,2021-11-17 18:00:00,7.4,97.15,100,8491,7.2,0.0,0.0,97.11,1.013,0.42,1.087,0,10.4,11.3,11.8,0.6900000000000001,0.336,0.31,0.236,0.284,135.0,0.693711114036792
3311,1637197200.0,2021-11-17 19:00:00,6.6,97.24,100,8478,6.2,0.0,0.0,97.18,1.017,0.42,1.09,0,10.1,11.3,11.8,0.63,0.342,0.31,0.236,0.284,135.0,0.6326714566306457
3312,1637200800.0,2021-11-17 20:00:00,5.7,97.31,100,8466,4.7,0.0,0.0,97.23,1.019,0.42,1.09,0,9.8,11.3,11.8,0.56,0.353,0.31,0.236,0.283,134.79999999999998,0.5628644183128886
3313,1637204400.0,2021-11-17 21:00:00,4.7,97.39,100,8453,3.2,0.0,0.0,97.3,1.018,0.418,1.088,0,9.5,11.3,11.8,0.51,0.346,0.31,0.236,0.283,134.79999999999998,0.5082113659294423
3314,1637208000.0,2021-11-17 22:00:00,3.7,97.49,100,8443,2.1,0.0,0.0,97.38,1.02,0.419,1.088,0,9.1,11.2,11.8,0.46,0.339,0.31,0.236,0.283,134.79999999999998,0.4572479658197602
3315,1637211600.0,2021-11-17 23:00:00,1.8,97.56,100,8430,0.4,0.0,0.0,97.44,1.024,0.418,1.086,0,8.7,11.1,11.8,0.36,0.332,0.31,0.236,0.283,134.79999999999998,0.3636051042729524
3316,1637215200.0,2021-11-18 00:00:00,1.0,97.62,100,8419,-0.9,0.0,0.0,97.47,1.024,0.416,1.086,0,8.3,11.0,11.8,0.34,0.315,0.31,0.236,0.283,134.79999999999998,0.3417091639890807
3317,1637218800.0,2021-11-18 01:00:00,0.8,97.68,100,8393,-1.4,0.0,0.0,97.51,1.02,0.417,1.084,0,8.0,10.8,11.8,0.35,0.296,0.31,0.236,0.283,134.79999999999998,0.3512907742750561
3318,1637222400.0,2021-11-18 02:00:00,0.0,97.71,100,8387,-2.1,0.0,0.0,97.52,1.022,0.419,1.085,0,7.6,10.7,11.7,0.32,0.289,0.31,0.236,0.283,134.79999999999998,0.3218
3319,1637226000.0,2021-11-18 03:00:00,-0.3,97.73,100,8380,-2.5,0.0,0.0,97.55,1.023,0.417,1.08,0,7.3,10.5,11.7,0.32,0.279,0.31,0.236,0.283,134.79999999999998,0.3185923388363501
3320,1637229600.0,2021-11-18 04:00:00,-0.9,97.77,100,8374,-3.1,0.0,0.0,97.57,1.022,0.416,1.073,0,7.0,10.3,11.6,0.3,0.274,0.309,0.236,0.283,134.7,0.2979324227642915
3321,1637233200.0,2021-11-18 05:00:00,-1.2,97.81,100,8366,-3.8,0.0,0.0,97.61,1.021,0.418,1.071,0,6.8,10.2,11.6,0.29,0.271,0.31,0.236,0.283,134.79999999999998,0.2884718464702149
3322,1637236800.0,2021-11-18 06:00:00,-1.5,97.88,100,8359,-3.7,0.0,0.0,97.67,1.02,0.417,1.072,0,6.5,10.0,11.5,0.27,0.277,0.309,0.236,0.282,134.5,0.270252071920288
3323,1637240400.0,2021-11-18 07:00:00,-2.5,97.93,100,8352,-4.4,0.0,0.0,97.71,1.016,0.417,1.075,0,6.3,9.8,11.4,0.21,0.295,0.309,0.236,0.282,134.5,0.2132074221490502
3324,1637244000.0,2021-11-18 08:00:00,-3.2,98.01,100,8345,-4.7,0.0,0.0,97.77,1.02,0.418,1.07,0,6.1,9.7,11.3,0.18,0.306,0.309,0.236,0.282,134.5,0.1763642421709418
3325,1637247600.0,2021-11-18 09:00:00,-2.3,98.08,100,8363,-2.3,0.0,0.0,97.87,1.018,0.418,1.071,0,5.9,9.5,11.3,0.17,0.348,0.309,0.236,0.282,134.5,0.1678128683298094
3326,1637251200.0,2021-11-18 10:00:00,1.4,98.11,100,8444,1.6,0.0,0.0,97.97,1.016,0.418,1.074,0,5.8,9.3,11.2,0.32,0.361,0.309,0.236,0.282,134.5,0.3149099762351599
3327,1637254800.0,2021-11-18 11:00:00,4.2,98.09,100,8536,5.6,0.0,0.0,98.02,1.011,0.419,1.072,0,5.9,9.2,11.1,0.46,0.37,0.309,0.236,0.282,134.5,0.4547805899862098
3328,1637258400.0,2021-11-18 12:00:00,6.3,98.08,100,8622,8.2,0.0,0.0,98.03,1.008,0.417,1.072,0,6.4,9.1,11.0,0.61,0.342,0.309,0.236,0.282,134.5,0.6127098805994151
3329,1637262000.0,2021-11-18 13:00:00,7.7,98.0,100,8681,10.3,0.0,0.0,97.97,1.001,0.415,1.07,0,7.1,9.0,10.9,0.73,0.323,0.309,0.235,0.282,134.3,0.7280458572223334
3330,1637265600.0,2021-11-18 14:00:00,8.8,97.93,100,8713,11.7,0.0,0.0,97.9,0.996,0.416,1.066,0,7.8,9.0,10.9,0.8200000000000001,0.31,0.308,0.235,0.282,134.2,0.8226407811431278
3331,1637269200.0,2021-11-18 15:00:00,9.6,97.84,100,8725,12.3,0.0,0.0,97.83,0.997,0.417,1.064,0,8.4,9.1,10.8,0.89,0.304,0.308,0.235,0.282,134.2,0.891433434793776
3332,1637272800.0,2021-11-18 16:00:00,9.8,97.79,100,8712,12.3,0.0,0.0,97.79,0.999,0.418,1.062,0,8.7,9.3,10.8,0.91,0.293,0.308,0.235,0.282,134.2,0.9186020265985502
3333,1637276400.0,2021-11-18 17:00:00,8.8,97.79,100,8669,10.3,0.0,0.0,97.77,1.001,0.415,1.058,0,8.8,9.4,10.7,0.84,0.29,0.307,0.235,0.282,134.1,0.8426407811431278
3334,1637280000.0,2021-11-18 18:00:00,6.9,97.77,100,8635,5.6,0.0,0.0,97.71,1.007,0.417,1.06,0,8.6,9.6,10.7,0.71,0.281,0.307,0.235,0.282,134.1,0.7139998101130813
3335,1637283600.0,2021-11-18 19:00:00,5.3,97.77,100,8613,3.3,0.0,0.0,97.68,1.008,0.415,1.058,0,8.3,9.7,10.7,0.6000000000000001,0.291,0.307,0.235,0.282,134.1,0.5997478686833613
3336,1637287200.0,2021-11-18 20:00:00,4.4,97.76,100,8597,2.5,0.0,0.0,97.66,1.01,0.414,1.061,0,7.9,9.7,10.7,0.54,0.298,0.307,0.235,0.281,133.9,0.5384437826178916
3337,1637290800.0,2021-11-18 21:00:00,3.0,97.73,100,8585,1.4,0.0,0.0,97.62,1.012,0.414,1.061,0,7.6,9.7,10.7,0.45,0.309,0.307,0.235,0.281,133.9,0.4487663300977576
3338,1637294400.0,2021-11-18 22:00:00,2.2,97.73,100,8572,0.8,0.0,0.0,97.62,1.016,0.414,1.064,0,7.2,9.6,10.7,0.39,0.325,0.307,0.235,0.281,133.9,0.3908054443312653
3339,1637298000.0,2021-11-18 23:00:00,2.0,97.73,100,8563,0.6000000000000001,0.0,0.0,97.61,1.015,0.413,1.059,0,6.9,9.6,10.7,0.37,0.334,0.307,0.235,0.281,133.9,0.3716414341440281
3340,1637301600.0,2021-11-19 00:00:00,2.1,97.68,100,8553,0.7000000000000001,0.0,0.0,97.56,1.014,0.415,1.057,0,6.6,9.4,10.7,0.38,0.334,0.307,0.235,0.281,133.9,0.3767073924426341
3341,1637305200.0,2021-11-19 01:00:00,1.6,97.64,100,8528,0.4,0.0,0.0,97.52,1.015,0.415,1.054,0,6.4,9.3,10.7,0.35,0.338,0.307,0.235,0.281,133.9,0.3476950743382064
